lambda,dlambda,pe,espring
8.009609e-01,1.822793e-05,-3.187364e+01,3.137299e-02
8.009791e-01,1.822709e-05,-3.187366e+01,3.135417e-02
8.009974e-01,1.822624e-05,-3.187368e+01,3.133576e-02
8.010156e-01,1.822540e-05,-3.187368e+01,3.132026e-02
8.010338e-01,1.822455e-05,-3.187369e+01,3.130747e-02
8.010520e-01,1.822371e-05,-3.187369e+01,3.129633e-02
8.010703e-01,1.822286e-05,-3.187369e+01,3.128439e-02
8.010885e-01,1.822202e-05,-3.187369e+01,3.127406e-02
8.011067e-01,1.822117e-05,-3.187370e+01,3.126487e-02
8.011249e-01,1.822033e-05,-3.187370e+01,3.125342e-02
8.011431e-01,1.821948e-05,-3.187369e+01,3.124466e-02
8.011614e-01,1.821863e-05,-3.187369e+01,3.123695e-02
8.011796e-01,1.821779e-05,-3.187367e+01,3.123138e-02
8.011978e-01,1.821694e-05,-3.187364e+01,3.123051e-02
8.012160e-01,1.821610e-05,-3.187362e+01,3.123156e-02
8.012342e-01,1.821525e-05,-3.187359e+01,3.123275e-02
8.012524e-01,1.821441e-05,-3.187356e+01,3.123531e-02
8.012707e-01,1.821356e-05,-3.187353e+01,3.123900e-02
8.012889e-01,1.821271e-05,-3.187349e+01,3.124194e-02
8.013071e-01,1.821187e-05,-3.187345e+01,3.124434e-02
8.013253e-01,1.821102e-05,-3.187341e+01,3.124829e-02
8.013435e-01,1.821018e-05,-3.187337e+01,3.125088e-02
8.013617e-01,1.820933e-05,-3.187332e+01,3.125121e-02
8.013799e-01,1.820848e-05,-3.187328e+01,3.125139e-02
8.013981e-01,1.820764e-05,-3.187324e+01,3.125235e-02
8.014163e-01,1.820679e-05,-3.187320e+01,3.125107e-02
8.014345e-01,1.820595e-05,-3.187315e+01,3.125000e-02
8.014527e-01,1.820510e-05,-3.187310e+01,3.125327e-02
8.014710e-01,1.820425e-05,-3.187306e+01,3.125918e-02
8.014892e-01,1.820341e-05,-3.187301e+01,3.126405e-02
8.015074e-01,1.820256e-05,-3.187297e+01,3.126944e-02
8.015256e-01,1.820171e-05,-3.187293e+01,3.127340e-02
8.015438e-01,1.820087e-05,-3.187288e+01,3.127812e-02
8.015620e-01,1.820002e-05,-3.187285e+01,3.128234e-02
8.015802e-01,1.819917e-05,-3.187280e+01,3.128774e-02
8.015984e-01,1.819833e-05,-3.187276e+01,3.129434e-02
8.016166e-01,1.819748e-05,-3.187274e+01,3.129913e-02
8.016348e-01,1.819664e-05,-3.187270e+01,3.130148e-02
8.016530e-01,1.819579e-05,-3.187266e+01,3.130754e-02
8.016711e-01,1.819494e-05,-3.187262e+01,3.131696e-02
8.016893e-01,1.819410e-05,-3.187257e+01,3.132816e-02
8.017075e-01,1.819325e-05,-3.187251e+01,3.134180e-02
8.017257e-01,1.819240e-05,-3.187246e+01,3.135413e-02
8.017439e-01,1.819156e-05,-3.187241e+01,3.136591e-02
8.017621e-01,1.819071e-05,-3.187237e+01,3.137913e-02
8.017803e-01,1.818986e-05,-3.187232e+01,3.139092e-02
8.017985e-01,1.818902e-05,-3.187228e+01,3.140345e-02
8.018167e-01,1.818817e-05,-3.187225e+01,3.141396e-02
8.018349e-01,1.818732e-05,-3.187222e+01,3.142499e-02
8.018531e-01,1.818647e-05,-3.187219e+01,3.143465e-02
8.018712e-01,1.818563e-05,-3.187217e+01,3.144572e-02
8.018894e-01,1.818478e-05,-3.187214e+01,3.145427e-02
8.019076e-01,1.818393e-05,-3.187211e+01,3.146671e-02
8.019258e-01,1.818309e-05,-3.187208e+01,3.148124e-02
8.019440e-01,1.818224e-05,-3.187205e+01,3.149578e-02
8.019622e-01,1.818139e-05,-3.187203e+01,3.151021e-02
8.019803e-01,1.818055e-05,-3.187199e+01,3.152600e-02
8.019985e-01,1.817970e-05,-3.187195e+01,3.154273e-02
8.020167e-01,1.817885e-05,-3.187192e+01,3.156297e-02
8.020349e-01,1.817800e-05,-3.187188e+01,3.158235e-02
8.020531e-01,1.817716e-05,-3.187185e+01,3.160300e-02
8.020712e-01,1.817631e-05,-3.187182e+01,3.162224e-02
8.020894e-01,1.817546e-05,-3.187179e+01,3.164135e-02
8.021076e-01,1.817461e-05,-3.187176e+01,3.166270e-02
8.021258e-01,1.817377e-05,-3.187174e+01,3.168531e-02
8.021439e-01,1.817292e-05,-3.187172e+01,3.170707e-02
8.021621e-01,1.817207e-05,-3.187171e+01,3.172851e-02
8.021803e-01,1.817122e-05,-3.187170e+01,3.174889e-02
8.021984e-01,1.817038e-05,-3.187170e+01,3.176949e-02
8.022166e-01,1.816953e-05,-3.187171e+01,3.178813e-02
8.022348e-01,1.816868e-05,-3.187172e+01,3.180496e-02
8.022530e-01,1.816783e-05,-3.187174e+01,3.182254e-02
8.022711e-01,1.816699e-05,-3.187176e+01,3.184073e-02
8.022893e-01,1.816614e-05,-3.187178e+01,3.185740e-02
8.023075e-01,1.816529e-05,-3.187179e+01,3.187341e-02
8.023256e-01,1.816444e-05,-3.187180e+01,3.188995e-02
8.023438e-01,1.816360e-05,-3.187182e+01,3.190595e-02
8.023619e-01,1.816275e-05,-3.187183e+01,3.192192e-02
8.023801e-01,1.816190e-05,-3.187185e+01,3.193751e-02
8.023983e-01,1.816105e-05,-3.187187e+01,3.195090e-02
8.024164e-01,1.816020e-05,-3.187188e+01,3.196587e-02
8.024346e-01,1.815936e-05,-3.187189e+01,3.198192e-02
8.024527e-01,1.815851e-05,-3.187190e+01,3.199913e-02
8.024709e-01,1.815766e-05,-3.187192e+01,3.201467e-02
8.024891e-01,1.815681e-05,-3.187194e+01,3.202922e-02
8.025072e-01,1.815596e-05,-3.187195e+01,3.204409e-02
8.025254e-01,1.815512e-05,-3.187197e+01,3.205941e-02
8.025435e-01,1.815427e-05,-3.187199e+01,3.207196e-02
8.025617e-01,1.815342e-05,-3.187201e+01,3.208285e-02
8.025798e-01,1.815257e-05,-3.187203e+01,3.209297e-02
8.025980e-01,1.815172e-05,-3.187205e+01,3.210651e-02
8.026161e-01,1.815087e-05,-3.187206e+01,3.212050e-02
8.026343e-01,1.815003e-05,-3.187206e+01,3.213611e-02
8.026524e-01,1.814918e-05,-3.187205e+01,3.215188e-02
8.026706e-01,1.814833e-05,-3.187204e+01,3.216826e-02
8.026887e-01,1.814748e-05,-3.187203e+01,3.218106e-02
8.027069e-01,1.814663e-05,-3.187203e+01,3.218955e-02
8.027250e-01,1.814578e-05,-3.187201e+01,3.219757e-02
8.027432e-01,1.814494e-05,-3.187199e+01,3.220864e-02
8.027613e-01,1.814409e-05,-3.187197e+01,3.221955e-02
8.027795e-01,1.814324e-05,-3.187195e+01,3.223213e-02
8.027976e-01,1.814239e-05,-3.187192e+01,3.224375e-02
8.028157e-01,1.814154e-05,-3.187191e+01,3.225529e-02
8.028339e-01,1.814069e-05,-3.187189e+01,3.226513e-02
8.028520e-01,1.813984e-05,-3.187188e+01,3.227470e-02
8.028702e-01,1.813900e-05,-3.187188e+01,3.227806e-02
8.028883e-01,1.813815e-05,-3.187188e+01,3.227925e-02
8.029064e-01,1.813730e-05,-3.187187e+01,3.227852e-02
8.029246e-01,1.813645e-05,-3.187187e+01,3.227642e-02
8.029427e-01,1.813560e-05,-3.187188e+01,3.227201e-02
8.029609e-01,1.813475e-05,-3.187188e+01,3.226641e-02
8.029790e-01,1.813390e-05,-3.187188e+01,3.226028e-02
8.029971e-01,1.813305e-05,-3.187186e+01,3.225485e-02
8.030153e-01,1.813220e-05,-3.187183e+01,3.225144e-02
8.030334e-01,1.813135e-05,-3.187182e+01,3.225186e-02
8.030515e-01,1.813051e-05,-3.187180e+01,3.225085e-02
8.030696e-01,1.812966e-05,-3.187178e+01,3.224999e-02
8.030878e-01,1.812881e-05,-3.187176e+01,3.225235e-02
8.031059e-01,1.812796e-05,-3.187173e+01,3.225221e-02
8.031240e-01,1.812711e-05,-3.187171e+01,3.225414e-02
8.031422e-01,1.812626e-05,-3.187169e+01,3.225537e-02
8.031603e-01,1.812541e-05,-3.187167e+01,3.225470e-02
8.031784e-01,1.812456e-05,-3.187165e+01,3.225302e-02
8.031965e-01,1.812371e-05,-3.187163e+01,3.224982e-02
8.032147e-01,1.812286e-05,-3.187161e+01,3.224753e-02
8.032328e-01,1.812201e-05,-3.187160e+01,3.224614e-02
8.032509e-01,1.812116e-05,-3.187157e+01,3.224410e-02
8.032690e-01,1.812031e-05,-3.187154e+01,3.224356e-02
8.032871e-01,1.811946e-05,-3.187151e+01,3.224463e-02
8.033053e-01,1.811862e-05,-3.187147e+01,3.224334e-02
8.033234e-01,1.811777e-05,-3.187143e+01,3.224582e-02
8.033415e-01,1.811692e-05,-3.187139e+01,3.224874e-02
8.033596e-01,1.811607e-05,-3.187135e+01,3.225013e-02
8.033777e-01,1.811522e-05,-3.187131e+01,3.225100e-02
8.033958e-01,1.811437e-05,-3.187127e+01,3.224996e-02
8.034140e-01,1.811352e-05,-3.187124e+01,3.224804e-02
8.034321e-01,1.811267e-05,-3.187121e+01,3.224511e-02
8.034502e-01,1.811182e-05,-3.187118e+01,3.224185e-02
8.034683e-01,1.811097e-05,-3.187115e+01,3.223867e-02
8.034864e-01,1.811012e-05,-3.187112e+01,3.223624e-02
8.035045e-01,1.810927e-05,-3.187108e+01,3.223516e-02
8.035226e-01,1.810842e-05,-3.187106e+01,3.223596e-02
8.035407e-01,1.810757e-05,-3.187103e+01,3.223338e-02
8.035588e-01,1.810672e-05,-3.187101e+01,3.223041e-02
8.035769e-01,1.810587e-05,-3.187100e+01,3.222613e-02
8.035950e-01,1.810502e-05,-3.187100e+01,3.222134e-02
8.036132e-01,1.810417e-05,-3.187099e+01,3.221446e-02
8.036313e-01,1.810332e-05,-3.187099e+01,3.220718e-02
8.036494e-01,1.810247e-05,-3.187099e+01,3.219755e-02
8.036675e-01,1.810162e-05,-3.187100e+01,3.218644e-02
8.036856e-01,1.810077e-05,-3.187101e+01,3.217623e-02
8.037037e-01,1.809992e-05,-3.187103e+01,3.216116e-02
8.037218e-01,1.809907e-05,-3.187106e+01,3.214607e-02
8.037399e-01,1.809822e-05,-3.187109e+01,3.212906e-02
8.037580e-01,1.809737e-05,-3.187111e+01,3.211264e-02
8.037761e-01,1.809652e-05,-3.187114e+01,3.209512e-02
8.037942e-01,1.809566e-05,-3.187115e+01,3.207850e-02
8.038122e-01,1.809481e-05,-3.187117e+01,3.206325e-02
8.038303e-01,1.809396e-05,-3.187119e+01,3.204865e-02
8.038484e-01,1.809311e-05,-3.187120e+01,3.203457e-02
8.038665e-01,1.809226e-05,-3.187122e+01,3.202347e-02
8.038846e-01,1.809141e-05,-3.187124e+01,3.201130e-02
8.039027e-01,1.809056e-05,-3.187126e+01,3.199766e-02
8.039208e-01,1.808971e-05,-3.187128e+01,3.198648e-02
8.039389e-01,1.808886e-05,-3.187131e+01,3.197563e-02
8.039570e-01,1.808801e-05,-3.187134e+01,3.196254e-02
8.039751e-01,1.808716e-05,-3.187137e+01,3.194837e-02
8.039932e-01,1.808631e-05,-3.187139e+01,3.193507e-02
8.040112e-01,1.808546e-05,-3.187143e+01,3.192437e-02
8.040293e-01,1.808461e-05,-3.187147e+01,3.191212e-02
8.040474e-01,1.808376e-05,-3.187151e+01,3.189912e-02
8.040655e-01,1.808290e-05,-3.187156e+01,3.188476e-02
8.040836e-01,1.808205e-05,-3.187161e+01,3.186935e-02
8.041017e-01,1.808120e-05,-3.187165e+01,3.185360e-02
8.041197e-01,1.808035e-05,-3.187169e+01,3.184240e-02
8.041378e-01,1.807950e-05,-3.187172e+01,3.183531e-02
8.041559e-01,1.807865e-05,-3.187175e+01,3.182822e-02
8.041740e-01,1.807780e-05,-3.187179e+01,3.182173e-02
8.041921e-01,1.807695e-05,-3.187184e+01,3.181175e-02
8.042101e-01,1.807610e-05,-3.187189e+01,3.180312e-02
8.042282e-01,1.807524e-05,-3.187194e+01,3.179717e-02
8.042463e-01,1.807439e-05,-3.187199e+01,3.178996e-02
8.042644e-01,1.807354e-05,-3.187203e+01,3.178707e-02
8.042824e-01,1.807269e-05,-3.187205e+01,3.178503e-02
8.043005e-01,1.807184e-05,-3.187208e+01,3.178716e-02
8.043186e-01,1.807099e-05,-3.187210e+01,3.179060e-02
8.043366e-01,1.807014e-05,-3.187212e+01,3.179305e-02
8.043547e-01,1.806929e-05,-3.187215e+01,3.179622e-02
8.043728e-01,1.806843e-05,-3.187219e+01,3.179963e-02
8.043908e-01,1.806758e-05,-3.187223e+01,3.180262e-02
8.044089e-01,1.806673e-05,-3.187226e+01,3.180657e-02
8.044270e-01,1.806588e-05,-3.187229e+01,3.181039e-02
8.044450e-01,1.806503e-05,-3.187232e+01,3.181773e-02
8.044631e-01,1.806418e-05,-3.187235e+01,3.182491e-02
8.044812e-01,1.806332e-05,-3.187237e+01,3.183189e-02
8.044992e-01,1.806247e-05,-3.187240e+01,3.183927e-02
8.045173e-01,1.806162e-05,-3.187243e+01,3.184467e-02
8.045354e-01,1.806077e-05,-3.187246e+01,3.184829e-02
8.045534e-01,1.805992e-05,-3.187249e+01,3.185417e-02
8.045715e-01,1.805907e-05,-3.187252e+01,3.186205e-02
8.045895e-01,1.805821e-05,-3.187255e+01,3.186922e-02
8.046076e-01,1.805736e-05,-3.187258e+01,3.187760e-02
8.046257e-01,1.805651e-05,-3.187261e+01,3.188343e-02
8.046437e-01,1.805566e-05,-3.187265e+01,3.188896e-02
8.046618e-01,1.805481e-05,-3.187269e+01,3.189588e-02
8.046798e-01,1.805395e-05,-3.187273e+01,3.189875e-02
8.046979e-01,1.805310e-05,-3.187276e+01,3.190114e-02
8.047159e-01,1.805225e-05,-3.187279e+01,3.190365e-02
8.047340e-01,1.805140e-05,-3.187283e+01,3.190954e-02
8.047520e-01,1.805055e-05,-3.187286e+01,3.191424e-02
8.047701e-01,1.804969e-05,-3.187290e+01,3.191668e-02
8.047881e-01,1.804884e-05,-3.187294e+01,3.192197e-02
8.048062e-01,1.804799e-05,-3.187298e+01,3.192771e-02
8.048242e-01,1.804714e-05,-3.187301e+01,3.193491e-02
8.048423e-01,1.804628e-05,-3.187304e+01,3.194057e-02
8.048603e-01,1.804543e-05,-3.187307e+01,3.194548e-02
8.048784e-01,1.804458e-05,-3.187311e+01,3.195101e-02
8.048964e-01,1.804373e-05,-3.187315e+01,3.195525e-02
8.049144e-01,1.804288e-05,-3.187318e+01,3.195837e-02
8.049325e-01,1.804202e-05,-3.187321e+01,3.196495e-02
8.049505e-01,1.804117e-05,-3.187324e+01,3.197204e-02
8.049686e-01,1.804032e-05,-3.187327e+01,3.197837e-02
8.049866e-01,1.803947e-05,-3.187330e+01,3.198487e-02
8.050047e-01,1.803861e-05,-3.187334e+01,3.198887e-02
8.050227e-01,1.803776e-05,-3.187337e+01,3.199127e-02
8.050407e-01,1.803691e-05,-3.187341e+01,3.199419e-02
8.050588e-01,1.803605e-05,-3.187344e+01,3.199740e-02
8.050768e-01,1.803520e-05,-3.187347e+01,3.199727e-02
8.050948e-01,1.803435e-05,-3.187350e+01,3.199846e-02
8.051129e-01,1.803350e-05,-3.187352e+01,3.200068e-02
8.051309e-01,1.803264e-05,-3.187353e+01,3.200588e-02
8.051489e-01,1.803179e-05,-3.187354e+01,3.201266e-02
8.051670e-01,1.803094e-05,-3.187356e+01,3.201676e-02
8.051850e-01,1.803008e-05,-3.187357e+01,3.201993e-02
8.052030e-01,1.802923e-05,-3.187357e+01,3.202448e-02
8.052211e-01,1.802838e-05,-3.187356e+01,3.202866e-02
8.052391e-01,1.802753e-05,-3.187355e+01,3.203121e-02
8.052571e-01,1.802667e-05,-3.187353e+01,3.203411e-02
8.052751e-01,1.802582e-05,-3.187352e+01,3.203641e-02
8.052932e-01,1.802497e-05,-3.187350e+01,3.203845e-02
8.053112e-01,1.802411e-05,-3.187348e+01,3.203945e-02
8.053292e-01,1.802326e-05,-3.187347e+01,3.203944e-02
8.053472e-01,1.802241e-05,-3.187345e+01,3.203732e-02
8.053653e-01,1.802155e-05,-3.187343e+01,3.203368e-02
8.053833e-01,1.802070e-05,-3.187341e+01,3.203182e-02
8.054013e-01,1.801985e-05,-3.187340e+01,3.203095e-02
8.054193e-01,1.801899e-05,-3.187337e+01,3.202782e-02
8.054373e-01,1.801814e-05,-3.187334e+01,3.202942e-02
8.054554e-01,1.801729e-05,-3.187330e+01,3.203126e-02
8.054734e-01,1.801643e-05,-3.187327e+01,3.203275e-02
8.054914e-01,1.801558e-05,-3.187324e+01,3.203064e-02
8.055094e-01,1.801473e-05,-3.187321e+01,3.202661e-02
8.055274e-01,1.801387e-05,-3.187318e+01,3.202208e-02
8.055454e-01,1.801302e-05,-3.187315e+01,3.201668e-02
8.055634e-01,1.801217e-05,-3.187312e+01,3.201145e-02
8.055815e-01,1.801131e-05,-3.187309e+01,3.200660e-02
8.055995e-01,1.801046e-05,-3.187305e+01,3.200408e-02
8.056175e-01,1.800961e-05,-3.187301e+01,3.200024e-02
8.056355e-01,1.800875e-05,-3.187298e+01,3.199733e-02
8.056535e-01,1.800790e-05,-3.187295e+01,3.199347e-02
8.056715e-01,1.800704e-05,-3.187292e+01,3.199087e-02
8.056895e-01,1.800619e-05,-3.187288e+01,3.198977e-02
8.057075e-01,1.800534e-05,-3.187284e+01,3.199104e-02
8.057255e-01,1.800448e-05,-3.187280e+01,3.199140e-02
8.057435e-01,1.800363e-05,-3.187275e+01,3.199234e-02
8.057615e-01,1.800277e-05,-3.187270e+01,3.199323e-02
8.057795e-01,1.800192e-05,-3.187266e+01,3.199441e-02
8.057975e-01,1.800107e-05,-3.187263e+01,3.199592e-02
8.058155e-01,1.800021e-05,-3.187260e+01,3.199605e-02
8.058335e-01,1.799936e-05,-3.187258e+01,3.199489e-02
8.058515e-01,1.799850e-05,-3.187257e+01,3.199538e-02
8.058695e-01,1.799765e-05,-3.187255e+01,3.199754e-02
8.058875e-01,1.799680e-05,-3.187254e+01,3.200101e-02
8.059055e-01,1.799594e-05,-3.187253e+01,3.200322e-02
8.059235e-01,1.799509e-05,-3.187253e+01,3.200946e-02
8.059415e-01,1.799423e-05,-3.187252e+01,3.201300e-02
8.059595e-01,1.799338e-05,-3.187251e+01,3.201928e-02
8.059775e-01,1.799252e-05,-3.187249e+01,3.202836e-02
8.059955e-01,1.799167e-05,-3.187249e+01,3.203922e-02
8.060135e-01,1.799082e-05,-3.187249e+01,3.204701e-02
8.060315e-01,1.798996e-05,-3.187249e+01,3.205582e-02
8.060495e-01,1.798911e-05,-3.187250e+01,3.206336e-02
8.060674e-01,1.798825e-05,-3.187250e+01,3.207132e-02
8.060854e-01,1.798740e-05,-3.187250e+01,3.207944e-02
8.061034e-01,1.798654e-05,-3.187251e+01,3.208613e-02
8.061214e-01,1.798569e-05,-3.187252e+01,3.209083e-02
8.061394e-01,1.798483e-05,-3.187253e+01,3.209510e-02
8.061574e-01,1.798398e-05,-3.187253e+01,3.209962e-02
8.061754e-01,1.798313e-05,-3.187253e+01,3.210592e-02
8.061933e-01,1.798227e-05,-3.187252e+01,3.211071e-02
8.062113e-01,1.798142e-05,-3.187252e+01,3.211578e-02
8.062293e-01,1.798056e-05,-3.187253e+01,3.211790e-02
8.062473e-01,1.797971e-05,-3.187253e+01,3.211960e-02
8.062653e-01,1.797885e-05,-3.187254e+01,3.212202e-02
8.062832e-01,1.797800e-05,-3.187255e+01,3.212137e-02
8.063012e-01,1.797714e-05,-3.187257e+01,3.212159e-02
8.063192e-01,1.797629e-05,-3.187259e+01,3.212052e-02
8.063372e-01,1.797543e-05,-3.187262e+01,3.211816e-02
8.063551e-01,1.797458e-05,-3.187265e+01,3.211536e-02
8.063731e-01,1.797372e-05,-3.187268e+01,3.211137e-02
8.063911e-01,1.797287e-05,-3.187271e+01,3.210769e-02
8.064091e-01,1.797201e-05,-3.187274e+01,3.210409e-02
8.064270e-01,1.797116e-05,-3.187277e+01,3.210287e-02
8.064450e-01,1.797030e-05,-3.187280e+01,3.210160e-02
8.064630e-01,1.796945e-05,-3.187283e+01,3.210211e-02
8.064809e-01,1.796859e-05,-3.187285e+01,3.210355e-02
8.064989e-01,1.796774e-05,-3.187287e+01,3.210674e-02
8.065169e-01,1.796688e-05,-3.187290e+01,3.210757e-02
8.065349e-01,1.796603e-05,-3.187292e+01,3.210908e-02
8.065528e-01,1.796517e-05,-3.187293e+01,3.211202e-02
8.065708e-01,1.796431e-05,-3.187294e+01,3.211685e-02
8.065887e-01,1.796346e-05,-3.187295e+01,3.212265e-02
8.066067e-01,1.796260e-05,-3.187296e+01,3.212720e-02
8.066247e-01,1.796175e-05,-3.187296e+01,3.213078e-02
8.066426e-01,1.796089e-05,-3.187296e+01,3.213320e-02
8.066606e-01,1.796004e-05,-3.187295e+01,3.213705e-02
8.066786e-01,1.795918e-05,-3.187294e+01,3.214083e-02
8.066965e-01,1.795833e-05,-3.187293e+01,3.214399e-02
8.067145e-01,1.795747e-05,-3.187291e+01,3.214730e-02
8.067324e-01,1.795661e-05,-3.187289e+01,3.215257e-02
8.067504e-01,1.795576e-05,-3.187287e+01,3.215616e-02
8.067683e-01,1.795490e-05,-3.187285e+01,3.216064e-02
8.067863e-01,1.795405e-05,-3.187282e+01,3.216535e-02
8.068042e-01,1.795319e-05,-3.187280e+01,3.217111e-02
8.068222e-01,1.795234e-05,-3.187277e+01,3.217628e-02
8.068401e-01,1.795148e-05,-3.187274e+01,3.218236e-02
8.068581e-01,1.795062e-05,-3.187270e+01,3.218827e-02
8.068761e-01,1.794977e-05,-3.187266e+01,3.219548e-02
8.068940e-01,1.794891e-05,-3.187261e+01,3.220156e-02
8.069119e-01,1.794806e-05,-3.187257e+01,3.220684e-02
8.069299e-01,1.794720e-05,-3.187253e+01,3.220959e-02
8.069478e-01,1.794634e-05,-3.187248e+01,3.221215e-02
8.069658e-01,1.794549e-05,-3.187244e+01,3.221751e-02
8.069837e-01,1.794463e-05,-3.187240e+01,3.222526e-02
8.070017e-01,1.794378e-05,-3.187236e+01,3.223094e-02
8.070196e-01,1.794292e-05,-3.187231e+01,3.223825e-02
8.070376e-01,1.794206e-05,-3.187227e+01,3.224691e-02
8.070555e-01,1.794121e-05,-3.187223e+01,3.225359e-02
8.070734e-01,1.794035e-05,-3.187219e+01,3.225812e-02
8.070914e-01,1.793949e-05,-3.187216e+01,3.226065e-02
8.071093e-01,1.793864e-05,-3.187213e+01,3.226353e-02
8.071273e-01,1.793778e-05,-3.187211e+01,3.226407e-02
8.071452e-01,1.793693e-05,-3.187210e+01,3.226435e-02
8.071631e-01,1.793607e-05,-3.187209e+01,3.226405e-02
8.071811e-01,1.793521e-05,-3.187209e+01,3.226322e-02
8.071990e-01,1.793436e-05,-3.187208e+01,3.226078e-02
8.072169e-01,1.793350e-05,-3.187207e+01,3.226193e-02
8.072349e-01,1.793264e-05,-3.187206e+01,3.226339e-02
8.072528e-01,1.793179e-05,-3.187204e+01,3.226123e-02
8.072707e-01,1.793093e-05,-3.187203e+01,3.226019e-02
8.072887e-01,1.793007e-05,-3.187201e+01,3.225877e-02
8.073066e-01,1.792922e-05,-3.187199e+01,3.225824e-02
8.073245e-01,1.792836e-05,-3.187197e+01,3.225752e-02
8.073425e-01,1.792750e-05,-3.187195e+01,3.225832e-02
8.073604e-01,1.792665e-05,-3.187192e+01,3.225801e-02
8.073783e-01,1.792579e-05,-3.187190e+01,3.225837e-02
8.073962e-01,1.792493e-05,-3.187187e+01,3.225771e-02
8.074142e-01,1.792408e-05,-3.187185e+01,3.225441e-02
8.074321e-01,1.792322e-05,-3.187182e+01,3.225175e-02
8.074500e-01,1.792236e-05,-3.187181e+01,3.225093e-02
8.074679e-01,1.792151e-05,-3.187180e+01,3.224926e-02
8.074858e-01,1.792065e-05,-3.187179e+01,3.224508e-02
8.075038e-01,1.791979e-05,-3.187179e+01,3.224112e-02
8.075217e-01,1.791893e-05,-3.187179e+01,3.223716e-02
8.075396e-01,1.791808e-05,-3.187178e+01,3.223123e-02
8.075575e-01,1.791722e-05,-3.187177e+01,3.222733e-02
8.075754e-01,1.791636e-05,-3.187177e+01,3.222200e-02
8.075934e-01,1.791551e-05,-3.187177e+01,3.221563e-02
8.076113e-01,1.791465e-05,-3.187176e+01,3.220955e-02
8.076292e-01,1.791379e-05,-3.187176e+01,3.220350e-02
8.076471e-01,1.791293e-05,-3.187177e+01,3.219642e-02
8.076650e-01,1.791208e-05,-3.187178e+01,3.218887e-02
8.076829e-01,1.791122e-05,-3.187180e+01,3.217864e-02
8.077008e-01,1.791036e-05,-3.187182e+01,3.216731e-02
8.077187e-01,1.790951e-05,-3.187183e+01,3.215418e-02
8.077367e-01,1.790865e-05,-3.187185e+01,3.214242e-02
8.077546e-01,1.790779e-05,-3.187186e+01,3.212921e-02
8.077725e-01,1.790693e-05,-3.187188e+01,3.211709e-02
8.077904e-01,1.790608e-05,-3.187190e+01,3.210271e-02
8.078083e-01,1.790522e-05,-3.187192e+01,3.208771e-02
8.078262e-01,1.790436e-05,-3.187194e+01,3.207018e-02
8.078441e-01,1.790350e-05,-3.187196e+01,3.205390e-02
8.078620e-01,1.790264e-05,-3.187199e+01,3.203434e-02
8.078799e-01,1.790179e-05,-3.187201e+01,3.201424e-02
8.078978e-01,1.790093e-05,-3.187205e+01,3.199343e-02
8.079157e-01,1.790007e-05,-3.187209e+01,3.196969e-02
8.079336e-01,1.789921e-05,-3.187213e+01,3.194474e-02
8.079515e-01,1.789836e-05,-3.187215e+01,3.192149e-02
8.079694e-01,1.789750e-05,-3.187217e+01,3.190222e-02
8.079873e-01,1.789664e-05,-3.187219e+01,3.188677e-02
8.080052e-01,1.789578e-05,-3.187221e+01,3.187293e-02
8.080231e-01,1.789492e-05,-3.187221e+01,3.186102e-02
8.080410e-01,1.789407e-05,-3.187223e+01,3.185248e-02
8.080589e-01,1.789321e-05,-3.187225e+01,3.184222e-02
8.080768e-01,1.789235e-05,-3.187227e+01,3.182845e-02
8.080947e-01,1.789149e-05,-3.187230e+01,3.181193e-02
8.081125e-01,1.789063e-05,-3.187232e+01,3.179521e-02
8.081304e-01,1.788978e-05,-3.187235e+01,3.177977e-02
8.081483e-01,1.788892e-05,-3.187238e+01,3.176805e-02
8.081662e-01,1.788806e-05,-3.187242e+01,3.175598e-02
8.081841e-01,1.788720e-05,-3.187246e+01,3.174067e-02
8.082020e-01,1.788634e-05,-3.187250e+01,3.172613e-02
8.082199e-01,1.788549e-05,-3.187254e+01,3.171112e-02
8.082378e-01,1.788463e-05,-3.187258e+01,3.169803e-02
8.082556e-01,1.788377e-05,-3.187264e+01,3.168329e-02
8.082735e-01,1.788291e-05,-3.187269e+01,3.166685e-02
8.082914e-01,1.788205e-05,-3.187274e+01,3.165153e-02
8.083093e-01,1.788119e-05,-3.187279e+01,3.163925e-02
8.083272e-01,1.788034e-05,-3.187284e+01,3.162726e-02
8.083451e-01,1.787948e-05,-3.187287e+01,3.161947e-02
8.083629e-01,1.787862e-05,-3.187292e+01,3.161331e-02
8.083808e-01,1.787776e-05,-3.187296e+01,3.160738e-02
8.083987e-01,1.787690e-05,-3.187300e+01,3.160143e-02
8.084166e-01,1.787604e-05,-3.187304e+01,3.159765e-02
8.084344e-01,1.787518e-05,-3.187309e+01,3.159327e-02
8.084523e-01,1.787433e-05,-3.187313e+01,3.158638e-02
8.084702e-01,1.787347e-05,-3.187317e+01,3.157924e-02
8.084881e-01,1.787261e-05,-3.187321e+01,3.157363e-02
8.085059e-01,1.787175e-05,-3.187325e+01,3.156869e-02
8.085238e-01,1.787089e-05,-3.187328e+01,3.156542e-02
8.085417e-01,1.787003e-05,-3.187332e+01,3.156195e-02
8.085595e-01,1.786917e-05,-3.187336e+01,3.155779e-02
8.085774e-01,1.786831e-05,-3.187339e+01,3.155163e-02
