lambda,dlambda,pe,espring
5.332640e-01,2.453737e-05,-3.184825e+01,2.056648e-02
5.332885e-01,2.453727e-05,-3.184825e+01,2.057116e-02
5.333131e-01,2.453716e-05,-3.184825e+01,2.057539e-02
5.333376e-01,2.453705e-05,-3.184825e+01,2.058161e-02
5.333621e-01,2.453695e-05,-3.184824e+01,2.058928e-02
5.333867e-01,2.453684e-05,-3.184823e+01,2.059672e-02
5.334112e-01,2.453673e-05,-3.184823e+01,2.060422e-02
5.334358e-01,2.453663e-05,-3.184823e+01,2.061126e-02
5.334603e-01,2.453652e-05,-3.184822e+01,2.061716e-02
5.334848e-01,2.453641e-05,-3.184822e+01,2.062344e-02
5.335094e-01,2.453631e-05,-3.184822e+01,2.062865e-02
5.335339e-01,2.453620e-05,-3.184822e+01,2.063396e-02
5.335584e-01,2.453609e-05,-3.184821e+01,2.063806e-02
5.335830e-01,2.453599e-05,-3.184821e+01,2.064335e-02
5.336075e-01,2.453588e-05,-3.184821e+01,2.064757e-02
5.336320e-01,2.453577e-05,-3.184821e+01,2.065195e-02
5.336566e-01,2.453566e-05,-3.184820e+01,2.065675e-02
5.336811e-01,2.453556e-05,-3.184820e+01,2.066016e-02
5.337057e-01,2.453545e-05,-3.184819e+01,2.066218e-02
5.337302e-01,2.453534e-05,-3.184818e+01,2.066443e-02
5.337547e-01,2.453523e-05,-3.184817e+01,2.066500e-02
5.337793e-01,2.453512e-05,-3.184816e+01,2.066605e-02
5.338038e-01,2.453502e-05,-3.184814e+01,2.066594e-02
5.338283e-01,2.453491e-05,-3.184813e+01,2.066510e-02
5.338529e-01,2.453480e-05,-3.184811e+01,2.066447e-02
5.338774e-01,2.453469e-05,-3.184808e+01,2.066462e-02
5.339019e-01,2.453458e-05,-3.184806e+01,2.066450e-02
5.339265e-01,2.453447e-05,-3.184804e+01,2.066354e-02
5.339510e-01,2.453437e-05,-3.184803e+01,2.066254e-02
5.339755e-01,2.453426e-05,-3.184801e+01,2.066106e-02
5.340001e-01,2.453415e-05,-3.184799e+01,2.065892e-02
5.340246e-01,2.453404e-05,-3.184797e+01,2.065585e-02
5.340491e-01,2.453393e-05,-3.184794e+01,2.065440e-02
5.340737e-01,2.453382e-05,-3.184791e+01,2.065324e-02
5.340982e-01,2.453371e-05,-3.184788e+01,2.065172e-02
5.341227e-01,2.453360e-05,-3.184786e+01,2.064956e-02
5.341473e-01,2.453350e-05,-3.184784e+01,2.064757e-02
5.341718e-01,2.453339e-05,-3.184782e+01,2.064516e-02
5.341963e-01,2.453328e-05,-3.184780e+01,2.064322e-02
5.342209e-01,2.453317e-05,-3.184778e+01,2.064206e-02
5.342454e-01,2.453306e-05,-3.184776e+01,2.064172e-02
5.342699e-01,2.453295e-05,-3.184775e+01,2.063974e-02
5.342945e-01,2.453284e-05,-3.184773e+01,2.063719e-02
5.343190e-01,2.453273e-05,-3.184772e+01,2.063603e-02
5.343435e-01,2.453262e-05,-3.184770e+01,2.063462e-02
5.343681e-01,2.453251e-05,-3.184767e+01,2.063414e-02
5.343926e-01,2.453240e-05,-3.184766e+01,2.063361e-02
5.344171e-01,2.453229e-05,-3.184764e+01,2.063161e-02
5.344417e-01,2.453218e-05,-3.184763e+01,2.062974e-02
5.344662e-01,2.453207e-05,-3.184762e+01,2.062729e-02
5.344907e-01,2.453196e-05,-3.184761e+01,2.062591e-02
5.345153e-01,2.453185e-05,-3.184760e+01,2.062524e-02
5.345398e-01,2.453174e-05,-3.184758e+01,2.062481e-02
5.345643e-01,2.453163e-05,-3.184756e+01,2.062516e-02
5.345889e-01,2.453152e-05,-3.184754e+01,2.062581e-02
5.346134e-01,2.453141e-05,-3.184752e+01,2.062662e-02
5.346379e-01,2.453130e-05,-3.184750e+01,2.062610e-02
5.346625e-01,2.453119e-05,-3.184747e+01,2.062714e-02
5.346870e-01,2.453108e-05,-3.184744e+01,2.062948e-02
5.347115e-01,2.453097e-05,-3.184740e+01,2.063228e-02
5.347360e-01,2.453085e-05,-3.184737e+01,2.063575e-02
5.347606e-01,2.453074e-05,-3.184733e+01,2.063951e-02
5.347851e-01,2.453063e-05,-3.184730e+01,2.064322e-02
5.348096e-01,2.453052e-05,-3.184727e+01,2.064500e-02
5.348342e-01,2.453041e-05,-3.184724e+01,2.064681e-02
5.348587e-01,2.453030e-05,-3.184721e+01,2.064870e-02
5.348832e-01,2.453019e-05,-3.184719e+01,2.065017e-02
5.349078e-01,2.453008e-05,-3.184717e+01,2.065129e-02
5.349323e-01,2.452996e-05,-3.184715e+01,2.065324e-02
5.349568e-01,2.452985e-05,-3.184714e+01,2.065452e-02
5.349813e-01,2.452974e-05,-3.184713e+01,2.065571e-02
5.350059e-01,2.452963e-05,-3.184713e+01,2.065579e-02
5.350304e-01,2.452952e-05,-3.184712e+01,2.065651e-02
5.350549e-01,2.452940e-05,-3.184711e+01,2.065952e-02
5.350795e-01,2.452929e-05,-3.184710e+01,2.066219e-02
5.351040e-01,2.452918e-05,-3.184710e+01,2.066407e-02
5.351285e-01,2.452907e-05,-3.184709e+01,2.066767e-02
5.351531e-01,2.452896e-05,-3.184708e+01,2.067129e-02
5.351776e-01,2.452884e-05,-3.184707e+01,2.067470e-02
5.352021e-01,2.452873e-05,-3.184707e+01,2.067658e-02
5.352266e-01,2.452862e-05,-3.184707e+01,2.067824e-02
5.352512e-01,2.452851e-05,-3.184707e+01,2.068149e-02
5.352757e-01,2.452839e-05,-3.184706e+01,2.068411e-02
5.353002e-01,2.452828e-05,-3.184706e+01,2.068605e-02
5.353248e-01,2.452817e-05,-3.184707e+01,2.068810e-02
5.353493e-01,2.452805e-05,-3.184707e+01,2.068896e-02
5.353738e-01,2.452794e-05,-3.184708e+01,2.068925e-02
5.353983e-01,2.452783e-05,-3.184709e+01,2.069012e-02
5.354229e-01,2.452772e-05,-3.184709e+01,2.068983e-02
5.354474e-01,2.452760e-05,-3.184710e+01,2.068971e-02
5.354719e-01,2.452749e-05,-3.184711e+01,2.068902e-02
5.354964e-01,2.452738e-05,-3.184712e+01,2.068907e-02
5.355210e-01,2.452726e-05,-3.184713e+01,2.068929e-02
5.355455e-01,2.452715e-05,-3.184714e+01,2.068996e-02
5.355700e-01,2.452703e-05,-3.184715e+01,2.068975e-02
5.355946e-01,2.452692e-05,-3.184717e+01,2.068979e-02
5.356191e-01,2.452681e-05,-3.184719e+01,2.068965e-02
5.356436e-01,2.452669e-05,-3.184722e+01,2.068803e-02
5.356681e-01,2.452658e-05,-3.184726e+01,2.068597e-02
5.356927e-01,2.452647e-05,-3.184729e+01,2.068384e-02
5.357172e-01,2.452635e-05,-3.184734e+01,2.068273e-02
5.357417e-01,2.452624e-05,-3.184738e+01,2.068024e-02
5.357662e-01,2.452612e-05,-3.184743e+01,2.067658e-02
5.357908e-01,2.452601e-05,-3.184748e+01,2.067274e-02
5.358153e-01,2.452589e-05,-3.184753e+01,2.066750e-02
5.358398e-01,2.452578e-05,-3.184758e+01,2.066130e-02
5.358643e-01,2.452567e-05,-3.184763e+01,2.065474e-02
5.358889e-01,2.452555e-05,-3.184769e+01,2.064928e-02
5.359134e-01,2.452544e-05,-3.184775e+01,2.064388e-02
5.359379e-01,2.452532e-05,-3.184780e+01,2.063802e-02
5.359624e-01,2.452521e-05,-3.184785e+01,2.063204e-02
5.359870e-01,2.452509e-05,-3.184790e+01,2.062629e-02
5.360115e-01,2.452498e-05,-3.184795e+01,2.061996e-02
5.360360e-01,2.452486e-05,-3.184801e+01,2.061254e-02
5.360605e-01,2.452475e-05,-3.184806e+01,2.060470e-02
5.360851e-01,2.452463e-05,-3.184812e+01,2.059760e-02
5.361096e-01,2.452452e-05,-3.184817e+01,2.059161e-02
5.361341e-01,2.452440e-05,-3.184821e+01,2.058574e-02
5.361586e-01,2.452428e-05,-3.184825e+01,2.057981e-02
5.361832e-01,2.452417e-05,-3.184828e+01,2.057459e-02
5.362077e-01,2.452405e-05,-3.184831e+01,2.056992e-02
5.362322e-01,2.452394e-05,-3.184834e+01,2.056379e-02
5.362567e-01,2.452382e-05,-3.184837e+01,2.055718e-02
5.362813e-01,2.452371e-05,-3.184841e+01,2.055082e-02
5.363058e-01,2.452359e-05,-3.184843e+01,2.054336e-02
5.363303e-01,2.452347e-05,-3.184845e+01,2.053816e-02
5.363548e-01,2.452336e-05,-3.184846e+01,2.053295e-02
5.363794e-01,2.452324e-05,-3.184847e+01,2.052907e-02
5.364039e-01,2.452313e-05,-3.184847e+01,2.052548e-02
5.364284e-01,2.452301e-05,-3.184845e+01,2.052246e-02
5.364529e-01,2.452289e-05,-3.184844e+01,2.052123e-02
5.364775e-01,2.452278e-05,-3.184842e+01,2.051947e-02
5.365020e-01,2.452266e-05,-3.184841e+01,2.051692e-02
5.365265e-01,2.452254e-05,-3.184840e+01,2.051530e-02
5.365510e-01,2.452243e-05,-3.184839e+01,2.051314e-02
5.365755e-01,2.452231e-05,-3.184839e+01,2.051061e-02
5.366001e-01,2.452219e-05,-3.184837e+01,2.050703e-02
5.366246e-01,2.452207e-05,-3.184836e+01,2.050509e-02
5.366491e-01,2.452196e-05,-3.184835e+01,2.050328e-02
5.366736e-01,2.452184e-05,-3.184833e+01,2.050254e-02
5.366982e-01,2.452172e-05,-3.184830e+01,2.050264e-02
5.367227e-01,2.452161e-05,-3.184828e+01,2.050461e-02
5.367472e-01,2.452149e-05,-3.184825e+01,2.050544e-02
5.367717e-01,2.452137e-05,-3.184822e+01,2.050835e-02
5.367962e-01,2.452125e-05,-3.184819e+01,2.051152e-02
5.368208e-01,2.452114e-05,-3.184817e+01,2.051309e-02
5.368453e-01,2.452102e-05,-3.184813e+01,2.051575e-02
5.368698e-01,2.452090e-05,-3.184810e+01,2.051959e-02
5.368943e-01,2.452078e-05,-3.184806e+01,2.052256e-02
5.369188e-01,2.452067e-05,-3.184801e+01,2.052487e-02
5.369434e-01,2.452055e-05,-3.184796e+01,2.052866e-02
5.369679e-01,2.452043e-05,-3.184792e+01,2.053299e-02
5.369924e-01,2.452031e-05,-3.184788e+01,2.053756e-02
5.370169e-01,2.452019e-05,-3.184784e+01,2.054085e-02
5.370414e-01,2.452007e-05,-3.184779e+01,2.054476e-02
5.370660e-01,2.451996e-05,-3.184775e+01,2.054780e-02
5.370905e-01,2.451984e-05,-3.184771e+01,2.055035e-02
5.371150e-01,2.451972e-05,-3.184768e+01,2.055259e-02
5.371395e-01,2.451960e-05,-3.184764e+01,2.055438e-02
5.371640e-01,2.451948e-05,-3.184760e+01,2.055654e-02
5.371886e-01,2.451936e-05,-3.184757e+01,2.055832e-02
5.372131e-01,2.451924e-05,-3.184752e+01,2.055893e-02
5.372376e-01,2.451912e-05,-3.184748e+01,2.055947e-02
5.372621e-01,2.451901e-05,-3.184744e+01,2.056008e-02
5.372866e-01,2.451889e-05,-3.184741e+01,2.055978e-02
5.373112e-01,2.451877e-05,-3.184738e+01,2.056022e-02
5.373357e-01,2.451865e-05,-3.184736e+01,2.056089e-02
5.373602e-01,2.451853e-05,-3.184734e+01,2.055945e-02
5.373847e-01,2.451841e-05,-3.184733e+01,2.055759e-02
5.374092e-01,2.451829e-05,-3.184732e+01,2.055394e-02
5.374338e-01,2.451817e-05,-3.184731e+01,2.055033e-02
5.374583e-01,2.451805e-05,-3.184729e+01,2.054695e-02
5.374828e-01,2.451793e-05,-3.184728e+01,2.054398e-02
5.375073e-01,2.451781e-05,-3.184727e+01,2.054158e-02
5.375318e-01,2.451769e-05,-3.184725e+01,2.053952e-02
5.375563e-01,2.451757e-05,-3.184723e+01,2.053942e-02
5.375809e-01,2.451745e-05,-3.184721e+01,2.053999e-02
5.376054e-01,2.451733e-05,-3.184720e+01,2.053966e-02
5.376299e-01,2.451721e-05,-3.184718e+01,2.053963e-02
5.376544e-01,2.451709e-05,-3.184716e+01,2.053969e-02
5.376789e-01,2.451697e-05,-3.184715e+01,2.054068e-02
5.377034e-01,2.451685e-05,-3.184714e+01,2.054231e-02
5.377280e-01,2.451673e-05,-3.184713e+01,2.054326e-02
5.377525e-01,2.451661e-05,-3.184712e+01,2.054359e-02
5.377770e-01,2.451649e-05,-3.184711e+01,2.054378e-02
5.378015e-01,2.451637e-05,-3.184710e+01,2.054290e-02
5.378260e-01,2.451625e-05,-3.184709e+01,2.054171e-02
5.378505e-01,2.451613e-05,-3.184709e+01,2.054099e-02
5.378751e-01,2.451601e-05,-3.184708e+01,2.054024e-02
5.378996e-01,2.451588e-05,-3.184707e+01,2.053974e-02
5.379241e-01,2.451576e-05,-3.184706e+01,2.053950e-02
5.379486e-01,2.451564e-05,-3.184704e+01,2.053949e-02
5.379731e-01,2.451552e-05,-3.184702e+01,2.053872e-02
5.379976e-01,2.451540e-05,-3.184702e+01,2.053833e-02
5.380222e-01,2.451528e-05,-3.184700e+01,2.053446e-02
5.380467e-01,2.451516e-05,-3.184699e+01,2.053084e-02
5.380712e-01,2.451503e-05,-3.184697e+01,2.052687e-02
5.380957e-01,2.451491e-05,-3.184695e+01,2.052476e-02
5.381202e-01,2.451479e-05,-3.184693e+01,2.052187e-02
5.381447e-01,2.451467e-05,-3.184691e+01,2.051938e-02
5.381692e-01,2.451455e-05,-3.184687e+01,2.051711e-02
5.381938e-01,2.451443e-05,-3.184683e+01,2.051682e-02
5.382183e-01,2.451430e-05,-3.184679e+01,2.051557e-02
5.382428e-01,2.451418e-05,-3.184675e+01,2.051408e-02
5.382673e-01,2.451406e-05,-3.184671e+01,2.051274e-02
5.382918e-01,2.451394e-05,-3.184667e+01,2.051304e-02
5.383163e-01,2.451381e-05,-3.184663e+01,2.051365e-02
5.383408e-01,2.451369e-05,-3.184659e+01,2.051559e-02
5.383654e-01,2.451357e-05,-3.184655e+01,2.051663e-02
5.383899e-01,2.451345e-05,-3.184652e+01,2.051957e-02
5.384144e-01,2.451332e-05,-3.184649e+01,2.052157e-02
5.384389e-01,2.451320e-05,-3.184647e+01,2.052353e-02
5.384634e-01,2.451308e-05,-3.184644e+01,2.052491e-02
5.384879e-01,2.451296e-05,-3.184641e+01,2.052603e-02
5.385124e-01,2.451283e-05,-3.184638e+01,2.052755e-02
5.385369e-01,2.451271e-05,-3.184636e+01,2.052783e-02
5.385615e-01,2.451259e-05,-3.184633e+01,2.052797e-02
5.385860e-01,2.451246e-05,-3.184629e+01,2.052761e-02
5.386105e-01,2.451234e-05,-3.184626e+01,2.052731e-02
5.386350e-01,2.451222e-05,-3.184624e+01,2.052614e-02
5.386595e-01,2.451209e-05,-3.184622e+01,2.052576e-02
5.386840e-01,2.451197e-05,-3.184621e+01,2.052446e-02
5.387085e-01,2.451185e-05,-3.184620e+01,2.052054e-02
5.387330e-01,2.451172e-05,-3.184620e+01,2.051781e-02
5.387576e-01,2.451160e-05,-3.184621e+01,2.051567e-02
5.387821e-01,2.451147e-05,-3.184622e+01,2.051109e-02
5.388066e-01,2.451135e-05,-3.184624e+01,2.050609e-02
5.388311e-01,2.451123e-05,-3.184626e+01,2.050155e-02
5.388556e-01,2.451110e-05,-3.184629e+01,2.049653e-02
5.388801e-01,2.451098e-05,-3.184633e+01,2.049088e-02
5.389046e-01,2.451085e-05,-3.184637e+01,2.048400e-02
5.389291e-01,2.451073e-05,-3.184642e+01,2.047601e-02
5.389536e-01,2.451061e-05,-3.184647e+01,2.046778e-02
5.389782e-01,2.451048e-05,-3.184653e+01,2.045980e-02
5.390027e-01,2.451036e-05,-3.184660e+01,2.045131e-02
5.390272e-01,2.451023e-05,-3.184667e+01,2.044212e-02
5.390517e-01,2.451011e-05,-3.184674e+01,2.043289e-02
5.390762e-01,2.450998e-05,-3.184681e+01,2.042348e-02
5.391007e-01,2.450986e-05,-3.184690e+01,2.041435e-02
5.391252e-01,2.450973e-05,-3.184698e+01,2.040326e-02
5.391497e-01,2.450961e-05,-3.184706e+01,2.039308e-02
5.391742e-01,2.450948e-05,-3.184714e+01,2.038265e-02
5.391987e-01,2.450936e-05,-3.184721e+01,2.037498e-02
5.392233e-01,2.450923e-05,-3.184728e+01,2.036900e-02
5.392478e-01,2.450911e-05,-3.184735e+01,2.036203e-02
5.392723e-01,2.450898e-05,-3.184742e+01,2.035398e-02
5.392968e-01,2.450886e-05,-3.184748e+01,2.034810e-02
5.393213e-01,2.450873e-05,-3.184755e+01,2.034320e-02
5.393458e-01,2.450860e-05,-3.184760e+01,2.033868e-02
5.393703e-01,2.450848e-05,-3.184766e+01,2.033522e-02
5.393948e-01,2.450835e-05,-3.184772e+01,2.033110e-02
5.394193e-01,2.450823e-05,-3.184777e+01,2.032653e-02
5.394438e-01,2.450810e-05,-3.184782e+01,2.032235e-02
5.394683e-01,2.450797e-05,-3.184788e+01,2.031666e-02
5.394928e-01,2.450785e-05,-3.184793e+01,2.031053e-02
5.395174e-01,2.450772e-05,-3.184798e+01,2.030530e-02
5.395419e-01,2.450760e-05,-3.184804e+01,2.029999e-02
5.395664e-01,2.450747e-05,-3.184809e+01,2.029319e-02
5.395909e-01,2.450734e-05,-3.184814e+01,2.028827e-02
5.396154e-01,2.450722e-05,-3.184819e+01,2.028366e-02
5.396399e-01,2.450709e-05,-3.184825e+01,2.027839e-02
5.396644e-01,2.450696e-05,-3.184829e+01,2.027392e-02
5.396889e-01,2.450684e-05,-3.184834e+01,2.027091e-02
5.397134e-01,2.450671e-05,-3.184838e+01,2.026816e-02
5.397379e-01,2.450658e-05,-3.184842e+01,2.026557e-02
5.397624e-01,2.450646e-05,-3.184846e+01,2.026198e-02
5.397869e-01,2.450633e-05,-3.184848e+01,2.025853e-02
5.398114e-01,2.450620e-05,-3.184851e+01,2.025723e-02
5.398359e-01,2.450607e-05,-3.184854e+01,2.025597e-02
5.398605e-01,2.450595e-05,-3.184857e+01,2.025430e-02
5.398850e-01,2.450582e-05,-3.184859e+01,2.025298e-02
5.399095e-01,2.450569e-05,-3.184861e+01,2.025198e-02
5.399340e-01,2.450557e-05,-3.184862e+01,2.025057e-02
5.399585e-01,2.450544e-05,-3.184863e+01,2.024914e-02
5.399830e-01,2.450531e-05,-3.184863e+01,2.024844e-02
5.400075e-01,2.450518e-05,-3.184863e+01,2.024737e-02
5.400320e-01,2.450505e-05,-3.184862e+01,2.024645e-02
5.400565e-01,2.450493e-05,-3.184862e+01,2.024700e-02
5.400810e-01,2.450480e-05,-3.184860e+01,2.024785e-02
5.401055e-01,2.450467e-05,-3.184859e+01,2.024863e-02
5.401300e-01,2.450454e-05,-3.184857e+01,2.025071e-02
5.401545e-01,2.450441e-05,-3.184855e+01,2.025240e-02
5.401790e-01,2.450429e-05,-3.184854e+01,2.025378e-02
5.402035e-01,2.450416e-05,-3.184852e+01,2.025491e-02
5.402280e-01,2.450403e-05,-3.184850e+01,2.025597e-02
5.402525e-01,2.450390e-05,-3.184848e+01,2.025874e-02
5.402770e-01,2.450377e-05,-3.184846e+01,2.026314e-02
5.403015e-01,2.450364e-05,-3.184844e+01,2.026669e-02
5.403260e-01,2.450351e-05,-3.184843e+01,2.026920e-02
5.403505e-01,2.450339e-05,-3.184842e+01,2.027043e-02
5.403750e-01,2.450326e-05,-3.184842e+01,2.027037e-02
5.403996e-01,2.450313e-05,-3.184841e+01,2.027067e-02
5.404241e-01,2.450300e-05,-3.184841e+01,2.027160e-02
5.404486e-01,2.450287e-05,-3.184840e+01,2.027438e-02
5.404731e-01,2.450274e-05,-3.184840e+01,2.027709e-02
5.404976e-01,2.450261e-05,-3.184839e+01,2.027931e-02
5.405221e-01,2.450248e-05,-3.184837e+01,2.028348e-02
5.405466e-01,2.450235e-05,-3.184836e+01,2.028812e-02
5.405711e-01,2.450222e-05,-3.184836e+01,2.029163e-02
5.405956e-01,2.450209e-05,-3.184835e+01,2.029390e-02
5.406201e-01,2.450196e-05,-3.184836e+01,2.029560e-02
5.406446e-01,2.450183e-05,-3.184838e+01,2.029618e-02
5.406691e-01,2.450170e-05,-3.184840e+01,2.029699e-02
5.406936e-01,2.450157e-05,-3.184842e+01,2.029776e-02
5.407181e-01,2.450144e-05,-3.184844e+01,2.029733e-02
5.407426e-01,2.450131e-05,-3.184847e+01,2.029731e-02
5.407671e-01,2.450118e-05,-3.184850e+01,2.029581e-02
5.407916e-01,2.450105e-05,-3.184853e+01,2.029205e-02
5.408161e-01,2.450092e-05,-3.184856e+01,2.028720e-02
5.408406e-01,2.450079e-05,-3.184859e+01,2.028384e-02
5.408651e-01,2.450066e-05,-3.184862e+01,2.028091e-02
5.408896e-01,2.450053e-05,-3.184866e+01,2.027697e-02
5.409141e-01,2.450040e-05,-3.184869e+01,2.027209e-02
5.409386e-01,2.450027e-05,-3.184872e+01,2.026747e-02
5.409631e-01,2.450014e-05,-3.184875e+01,2.026294e-02
5.409876e-01,2.450001e-05,-3.184878e+01,2.025847e-02
5.410121e-01,2.449988e-05,-3.184881e+01,2.025400e-02
5.410366e-01,2.449975e-05,-3.184883e+01,2.025016e-02
5.410611e-01,2.449961e-05,-3.184885e+01,2.024732e-02
5.410856e-01,2.449948e-05,-3.184887e+01,2.024394e-02
5.411101e-01,2.449935e-05,-3.184890e+01,2.024117e-02
5.411346e-01,2.449922e-05,-3.184892e+01,2.023684e-02
5.411591e-01,2.449909e-05,-3.184893e+01,2.023304e-02
5.411836e-01,2.449896e-05,-3.184894e+01,2.023002e-02
5.412081e-01,2.449883e-05,-3.184894e+01,2.022482e-02
5.412326e-01,2.449869e-05,-3.184895e+01,2.021989e-02
5.412571e-01,2.449856e-05,-3.184894e+01,2.021463e-02
5.412816e-01,2.449843e-05,-3.184894e+01,2.020957e-02
5.413061e-01,2.449830e-05,-3.184893e+01,2.020392e-02
5.413306e-01,2.449817e-05,-3.184892e+01,2.019960e-02
5.413551e-01,2.449804e-05,-3.184890e+01,2.019659e-02
5.413796e-01,2.449790e-05,-3.184889e+01,2.019363e-02
5.414041e-01,2.449777e-05,-3.184887e+01,2.019100e-02
5.414286e-01,2.449764e-05,-3.184885e+01,2.018864e-02
5.414531e-01,2.449751e-05,-3.184882e+01,2.018672e-02
5.414776e-01,2.449737e-05,-3.184878e+01,2.018512e-02
5.415021e-01,2.449724e-05,-3.184875e+01,2.018497e-02
5.415266e-01,2.449711e-05,-3.184872e+01,2.018377e-02
5.415511e-01,2.449698e-05,-3.184868e+01,2.018240e-02
5.415756e-01,2.449684e-05,-3.184864e+01,2.018073e-02
5.416000e-01,2.449671e-05,-3.184859e+01,2.018078e-02
5.416245e-01,2.449658e-05,-3.184853e+01,2.018102e-02
5.416490e-01,2.449644e-05,-3.184848e+01,2.018309e-02
5.416735e-01,2.449631e-05,-3.184842e+01,2.018666e-02
5.416980e-01,2.449618e-05,-3.184835e+01,2.018991e-02
5.417225e-01,2.449605e-05,-3.184829e+01,2.019455e-02
5.417470e-01,2.449591e-05,-3.184822e+01,2.020052e-02
5.417715e-01,2.449578e-05,-3.184816e+01,2.020581e-02
5.417960e-01,2.449564e-05,-3.184810e+01,2.021189e-02
5.418205e-01,2.449551e-05,-3.184804e+01,2.021694e-02
5.418450e-01,2.449538e-05,-3.184798e+01,2.022256e-02
5.418695e-01,2.449524e-05,-3.184792e+01,2.022862e-02
5.418940e-01,2.449511e-05,-3.184786e+01,2.023435e-02
5.419185e-01,2.449498e-05,-3.184781e+01,2.023974e-02
5.419430e-01,2.449484e-05,-3.184776e+01,2.024517e-02
5.419675e-01,2.449471e-05,-3.184771e+01,2.024924e-02
5.419920e-01,2.449457e-05,-3.184767e+01,2.025225e-02
5.420165e-01,2.449444e-05,-3.184762e+01,2.025575e-02
5.420410e-01,2.449431e-05,-3.184758e+01,2.025760e-02
5.420655e-01,2.449417e-05,-3.184754e+01,2.025957e-02
5.420900e-01,2.449404e-05,-3.184750e+01,2.026198e-02
5.421144e-01,2.449390e-05,-3.184747e+01,2.026315e-02
5.421389e-01,2.449377e-05,-3.184745e+01,2.026266e-02
5.421634e-01,2.449363e-05,-3.184743e+01,2.026254e-02
5.421879e-01,2.449350e-05,-3.184741e+01,2.026178e-02
5.422124e-01,2.449336e-05,-3.184739e+01,2.026051e-02
5.422369e-01,2.449323e-05,-3.184738e+01,2.025985e-02
5.422614e-01,2.449309e-05,-3.184736e+01,2.025979e-02
5.422859e-01,2.449296e-05,-3.184734e+01,2.026111e-02
5.423104e-01,2.449282e-05,-3.184733e+01,2.026119e-02
5.423349e-01,2.449269e-05,-3.184732e+01,2.026143e-02
5.423594e-01,2.449255e-05,-3.184732e+01,2.026057e-02
5.423839e-01,2.449242e-05,-3.184731e+01,2.025851e-02
5.424084e-01,2.449228e-05,-3.184730e+01,2.025626e-02
5.424329e-01,2.449215e-05,-3.184730e+01,2.025451e-02
5.424574e-01,2.449201e-05,-3.184730e+01,2.025317e-02
5.424818e-01,2.449188e-05,-3.184730e+01,2.025400e-02
5.425063e-01,2.449174e-05,-3.184730e+01,2.025341e-02
5.425308e-01,2.449161e-05,-3.184730e+01,2.025385e-02
5.425553e-01,2.449147e-05,-3.184730e+01,2.025365e-02
5.425798e-01,2.449133e-05,-3.184731e+01,2.025272e-02
5.426043e-01,2.449120e-05,-3.184732e+01,2.025067e-02
5.426288e-01,2.449106e-05,-3.184734e+01,2.024878e-02
5.426533e-01,2.449093e-05,-3.184734e+01,2.024682e-02
5.426778e-01,2.449079e-05,-3.184735e+01,2.024716e-02
5.427023e-01,2.449065e-05,-3.184736e+01,2.024746e-02
5.427268e-01,2.449052e-05,-3.184736e+01,2.024782e-02
5.427512e-01,2.449038e-05,-3.184735e+01,2.024904e-02
5.427757e-01,2.449024e-05,-3.184736e+01,2.025056e-02
5.428002e-01,2.449011e-05,-3.184735e+01,2.025244e-02
5.428247e-01,2.448997e-05,-3.184735e+01,2.025598e-02
5.428492e-01,2.448983e-05,-3.184735e+01,2.025769e-02
5.428737e-01,2.448970e-05,-3.184736e+01,2.025965e-02
5.428982e-01,2.448956e-05,-3.184737e+01,2.026111e-02
5.429227e-01,2.448942e-05,-3.184738e+01,2.026249e-02
5.429472e-01,2.448928e-05,-3.184739e+01,2.026424e-02
5.429717e-01,2.448915e-05,-3.184739e+01,2.026594e-02
5.429961e-01,2.448901e-05,-3.184740e+01,2.026902e-02
5.430206e-01,2.448887e-05,-3.184740e+01,2.027227e-02
5.430451e-01,2.448874e-05,-3.184741e+01,2.027759e-02
5.430696e-01,2.448860e-05,-3.184742e+01,2.028203e-02
5.430941e-01,2.448846e-05,-3.184743e+01,2.028600e-02
5.431186e-01,2.448832e-05,-3.184744e+01,2.029034e-02
5.431431e-01,2.448819e-05,-3.184745e+01,2.029393e-02
5.431676e-01,2.448805e-05,-3.184746e+01,2.029904e-02
5.431920e-01,2.448791e-05,-3.184747e+01,2.030492e-02
5.432165e-01,2.448777e-05,-3.184748e+01,2.030855e-02
5.432410e-01,2.448763e-05,-3.184749e+01,2.031313e-02
5.432655e-01,2.448750e-05,-3.184750e+01,2.031830e-02
5.432900e-01,2.448736e-05,-3.184751e+01,2.032401e-02
5.433145e-01,2.448722e-05,-3.184752e+01,2.032846e-02
5.433390e-01,2.448708e-05,-3.184754e+01,2.033258e-02
5.433635e-01,2.448694e-05,-3.184756e+01,2.033643e-02
5.433879e-01,2.448680e-05,-3.184757e+01,2.033831e-02
5.434124e-01,2.448666e-05,-3.184759e+01,2.034014e-02
5.434369e-01,2.448653e-05,-3.184761e+01,2.034197e-02
5.434614e-01,2.448639e-05,-3.184763e+01,2.034242e-02
5.434859e-01,2.448625e-05,-3.184765e+01,2.034291e-02
5.435104e-01,2.448611e-05,-3.184767e+01,2.034460e-02
5.435349e-01,2.448597e-05,-3.184769e+01,2.034572e-02
5.435594e-01,2.448583e-05,-3.184771e+01,2.034770e-02
5.435838e-01,2.448569e-05,-3.184773e+01,2.034931e-02
5.436083e-01,2.448555e-05,-3.184776e+01,2.035172e-02
